ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TIPO,TOTAL_ELEM,CAPACIDAD_MAX
AR_838392,Espacio para Mayores,86,Barrio_22,12,Distrito_8,EN MANTENIMIENTO,412180.9613413859,4466818.631291284,ETRS89,40.864539160451535,-3.5592132543533634,AVENIDA,Calle_7,26,28049.0,Parque_57,,2023-04-06,,,Infantiles,,30.0
AR_979710,Espacio para Mayores,32,Barrio_27,3,Distrito_17,EN MANTENIMIENTO,400476.92075875873,4470687.645732441,ETRS89,40.21181951155115,-3.5248348681405446,AVENIDA,Calle_31,84,28032.0,Parque_48,,2024-06-23,,,Infantiles,,32.0
AR_491172,Zona Deportiva,65,Barrio_95,17,Distrito_15,EN MANTENIMIENTO,403842.96615291276,4479517.669240175,ETRS89,40.310636068459466,-3.560029367960386,AVENIDA,Calle_1,123,28039.0,Parque_47,,2024-01-07,,,Deportivas,,31.0
AR_8665,Zona Deportiva,9,Barrio_88,6,Distrito_19,EN MANTENIMIENTO,436637.0337418372,4466844.572272448,ETRS89,40.782171055015986,-3.5058146747424943,AVENIDA,Calle_15,15,28002.0,Parque_33,,2022-12-15,,,Mayores,,23.0
AR_547094,Parque Infantil,45,Barrio_54,4,Distrito_9,EN MANTENIMIENTO,440873.5957007375,4468789.466888949,ETRS89,40.53545784779528,-3.5382145968800316,CALLE,Calle_37,147,28003.0,Parque_1,,2024-01-06,,,Infantiles,,17.0
AR_541821,Parque Infantil,64,Barrio_25,18,Distrito_3,OPERATIVO,440327.71921305265,4468169.101027069,ETRS89,40.96173022409964,-3.561517535174827,CALLE,Calle_18,74,28036.0,Parque_87,,2024-05-22,,,Deportivas,,10.0
AR_187263,Parque Infantil,92,Barrio_33,17,Distrito_14,OPERATIVO,403700.75954483973,4468409.315214895,ETRS89,40.4102986907021,-3.540918553989337,AVENIDA,Calle_9,136,28031.0,Parque_63,,2023-11-21,,,Mayores,,29.0
AR_467910,Parque Infantil,25,Barrio_2,2,Distrito_6,OPERATIVO,408968.2044475691,4469547.570704957,ETRS89,40.508612280144874,-3.587924648443751,AVENIDA,Calle_90,79,28039.0,Parque_25,,2023-07-12,,,Infantiles,,45.0
AR_394020,Parque Infantil,58,Barrio_76,15,Distrito_1,OPERATIVO,404500.70574758673,4476909.789169913,ETRS89,40.44940590623859,-3.502354292162284,CALLE,Calle_71,98,28024.0,Parque_33,,2024-08-31,,,Mayores,,22.0
AR_998104,Espacio para Mayores,44,Barrio_10,1,Distrito_8,EN MANTENIMIENTO,446587.57898562687,4466974.567892343,ETRS89,40.207382623136404,-3.5136833154976173,CALLE,Calle_96,54,28022.0,Parque_17,,2023-02-25,,,Infantiles,,46.0
AR_383544,Espacio para Mayores,4,Barrio_24,17,Distrito_15,OPERATIVO,445941.56702639244,4479418.164148551,ETRS89,40.59064161331406,-3.5589798789248746,CALLE,Calle_34,111,28019.0,Parque_14,,2022-10-20,,,Infantiles,,27.0
AR_400372,Espacio para Mayores,89,Barrio_37,6,Distrito_1,OPERATIVO,424818.747060463,4479423.530431789,ETRS89,40.557247030473675,-3.5430452629034113,AVENIDA,Calle_33,20,28050.0,Parque_40,,2023-04-08,,,Mayores,,26.0
AR_676130,Zona Deportiva,9,Barrio_63,20,Distrito_12,EN MANTENIMIENTO,413720.17518353154,4461865.608874881,ETRS89,40.66735008880793,-3.518792259213064,CALLE,Calle_92,70,28036.0,Parque_21,,2024-05-20,,,Deportivas,,22.0
AR_461198,Parque Infantil,17,Barrio_52,1,Distrito_21,OPERATIVO,430473.3397127958,4474440.17351657,ETRS89,40.00975816420687,-3.531886496761144,CALLE,Calle_78,93,28049.0,Parque_90,,2023-07-21,,,Mayores,,28.0
AR_740821,Espacio para Mayores,43,Barrio_64,20,Distrito_11,OPERATIVO,420718.10385318025,4463173.166042675,ETRS89,40.51976524860653,-3.5199433221043916,AVENIDA,Calle_63,20,28006.0,Parque_49,,2024-03-03,,,Mayores,,16.0
AR_195403,Espacio para Mayores,14,Barrio_77,16,Distrito_5,OPERATIVO,429009.99504334945,4467898.870515558,ETRS89,40.40101207855139,-3.591229049071098,AVENIDA,Calle_34,64,28032.0,Parque_61,,2023-06-20,,,Mayores,,40.0
AR_222649,Parque Infantil,42,Barrio_51,21,Distrito_19,EN MANTENIMIENTO,433237.23016991845,4469095.023386697,ETRS89,40.492694869145964,-3.5076443274060174,AVENIDA,Calle_22,136,28017.0,Parque_71,,2024-01-12,,,Infantiles,,47.0
AR_603773,Espacio para Mayores,70,Barrio_39,16,Distrito_6,OPERATIVO,425695.10935487994,4473378.326026149,ETRS89,40.704198717254116,-3.564317144442072,CALLE,Calle_19,126,28037.0,Parque_85,,2023-03-10,,,Mayores,,18.0
AR_717320,Espacio para Mayores,55,Barrio_11,10,Distrito_17,OPERATIVO,401084.11118013057,4475884.992894065,ETRS89,40.753835892294816,-3.538816177155051,AVENIDA,Calle_52,129,28018.0,Parque_77,,2023-03-18,,,Deportivas,,6.0
AR_654547,Parque Infantil,77,Barrio_76,17,Distrito_20,OPERATIVO,442724.9768900095,4469803.774444131,ETRS89,40.7478844584178,-3.5876340720356827,CALLE,Calle_88,127,28023.0,Parque_66,,2024-08-09,,,Mayores,,43.0
AR_168796,Parque Infantil,8,Barrio_100,20,Distrito_20,OPERATIVO,431719.25816099014,4466851.648144163,ETRS89,40.94371524887421,-3.5167068863028597,CALLE,Calle_36,48,28043.0,Parque_84,,2024-03-20,,,Infantiles,,30.0
AR_252350,Parque Infantil,31,Barrio_97,12,Distrito_7,EN MANTENIMIENTO,446690.9788915482,4468273.07440983,ETRS89,40.64325925969265,-3.5475329793848043,AVENIDA,Calle_23,74,28041.0,Parque_92,,2024-10-08,,,Infantiles,,37.0
AR_867131,Zona Deportiva,43,Barrio_50,5,Distrito_18,EN MANTENIMIENTO,437773.5893678061,4460563.533140166,ETRS89,40.38545483840126,-3.534657524181542,CALLE,Calle_21,35,28038.0,Parque_60,,2023-02-23,,,Infantiles,,5.0
AR_207837,Zona Deportiva,70,Barrio_13,7,Distrito_4,OPERATIVO,416244.44182031637,4460571.5965340305,ETRS89,40.46631724792245,-3.564002644023961,AVENIDA,Calle_67,114,28041.0,Parque_62,,2024-03-09,,,Mayores,,10.0
AR_449696,Parque Infantil,45,Barrio_16,3,Distrito_20,OPERATIVO,448459.5835941859,4477429.906771782,ETRS89,40.96156111353919,-3.5928091025121223,CALLE,Calle_57,143,28003.0,Parque_84,,2023-03-12,,,Mayores,,48.0
AR_721131,Parque Infantil,19,Barrio_18,1,Distrito_4,EN MANTENIMIENTO,437503.5381306858,4468890.385244881,ETRS89,40.359837054432084,-3.5438902146604914,CALLE,Calle_64,108,28022.0,Parque_12,,2024-06-06,,,Infantiles,,24.0
AR_928236,Zona Deportiva,77,Barrio_76,20,Distrito_2,OPERATIVO,433435.23814017157,4472885.15367121,ETRS89,40.51913783803624,-3.5546112857668004,CALLE,Calle_42,72,28044.0,Parque_58,,2024-01-03,,,Deportivas,,17.0
AR_399384,Zona Deportiva,65,Barrio_77,17,Distrito_11,EN MANTENIMIENTO,448228.30836627324,4464821.845390371,ETRS89,40.82395040973333,-3.5058815415970632,CALLE,Calle_74,149,28031.0,Parque_23,,2023-06-04,,,Deportivas,,43.0
AR_412718,Espacio para Mayores,6,Barrio_95,13,Distrito_16,OPERATIVO,408795.8625080019,4478113.772986472,ETRS89,40.45508920711391,-3.559015448374548,AVENIDA,Calle_69,25,28020.0,Parque_47,,2024-04-06,,,Deportivas,,5.0
AR_465843,Espacio para Mayores,29,Barrio_15,8,Distrito_5,EN MANTENIMIENTO,408585.5980893712,4465272.103020788,ETRS89,40.88756625455912,-3.535229289571509,CALLE,Calle_91,60,28036.0,Parque_21,,2024-04-04,,,Deportivas,,13.0
AR_59648,Parque Infantil,62,Barrio_17,14,Distrito_19,EN MANTENIMIENTO,448283.5462190589,4469745.789931935,ETRS89,40.64133909207212,-3.505849773833855,CALLE,Calle_32,18,28017.0,Parque_93,,2023-03-05,,,Mayores,,37.0
AR_155195,Parque Infantil,48,Barrio_100,4,Distrito_11,EN MANTENIMIENTO,430444.56503683445,4466933.861275461,ETRS89,40.2081301597976,-3.5602555743593216,AVENIDA,Calle_82,47,28007.0,Parque_53,,2023-04-14,,,Infantiles,,5.0
AR_297171,Zona Deportiva,35,Barrio_93,11,Distrito_18,EN MANTENIMIENTO,423072.8436043097,4461003.060158923,ETRS89,40.123499003190005,-3.5884865606441485,CALLE,Calle_41,34,28008.0,Parque_76,,2023-04-08,,,Deportivas,,19.0
AR_560982,Zona Deportiva,70,Barrio_23,1,Distrito_18,OPERATIVO,431713.15609090304,4478847.710593474,ETRS89,40.48201000107517,-3.5099290966574763,CALLE,Calle_98,9,28003.0,Parque_83,,2023-04-21,,,Mayores,,43.0
AR_861601,Espacio para Mayores,63,Barrio_39,12,Distrito_21,OPERATIVO,404376.1016961879,4461880.169152118,ETRS89,40.69556793994852,-3.5937524729700243,AVENIDA,Calle_44,80,28015.0,Parque_75,,2023-08-15,,,Mayores,,27.0
AR_612004,Zona Deportiva,90,Barrio_78,11,Distrito_14,EN MANTENIMIENTO,441021.7741168988,4466545.5248824,ETRS89,40.815215002046145,-3.554776371987128,AVENIDA,Calle_50,10,28047.0,Parque_15,,2024-07-13,,,Deportivas,,19.0
AR_805360,Zona Deportiva,27,Barrio_69,8,Distrito_8,EN MANTENIMIENTO,410728.60247012856,4472434.664192864,ETRS89,40.80228936982749,-3.5186900591336268,CALLE,Calle_77,8,28018.0,Parque_65,,2023-02-16,,,Mayores,,29.0
AR_120815,Espacio para Mayores,68,Barrio_58,10,Distrito_6,EN MANTENIMIENTO,449390.30620415264,4470433.4461477,ETRS89,40.7302645564126,-3.5950349283865326,CALLE,Calle_68,88,28036.0,Parque_5,,2023-06-03,,,Infantiles,,43.0
AR_990725,Parque Infantil,48,Barrio_92,3,Distrito_12,EN MANTENIMIENTO,405832.65856620285,4469411.8346355455,ETRS89,40.4007303482269,-3.553981614689898,CALLE,Calle_33,108,28006.0,Parque_32,,2023-09-20,,,Mayores,,20.0
AR_307385,Parque Infantil,79,Barrio_24,4,Distrito_8,EN MANTENIMIENTO,443192.88250050467,4466633.0208015945,ETRS89,40.79259584714048,-3.537162496804708,AVENIDA,Calle_68,102,28013.0,Parque_26,,2024-04-16,,,Mayores,,49.0
AR_98886,Zona Deportiva,73,Barrio_100,15,Distrito_17,OPERATIVO,403101.4857191712,4474246.600801819,ETRS89,40.73336428695435,-3.5009196494772827,AVENIDA,Calle_2,25,28020.0,Parque_24,,2023-09-13,,,Mayores,,22.0
AR_96581,Parque Infantil,89,Barrio_58,10,Distrito_7,OPERATIVO,411068.0825257259,4475417.221012189,ETRS89,40.52908078601798,-3.5819492192251277,AVENIDA,Calle_13,145,28035.0,Parque_43,,2023-01-10,,,Deportivas,,9.0
AR_963927,Espacio para Mayores,28,Barrio_47,18,Distrito_3,OPERATIVO,408260.898203636,4461243.127307681,ETRS89,40.39950960167397,-3.5118738838386148,AVENIDA,Calle_98,52,28006.0,Parque_91,,2022-11-20,,,Mayores,,45.0
AR_286898,Zona Deportiva,59,Barrio_4,18,Distrito_21,EN MANTENIMIENTO,435873.56424038217,4461666.781578332,ETRS89,40.27042571288156,-3.5763300651940018,CALLE,Calle_11,52,28043.0,Parque_73,,2024-05-15,,,Mayores,,23.0
AR_768183,Zona Deportiva,97,Barrio_21,19,Distrito_9,OPERATIVO,442020.44765059976,4472527.747208161,ETRS89,40.09136168985383,-3.577016099469872,AVENIDA,Calle_38,132,28026.0,Parque_86,,2024-05-16,,,Infantiles,,24.0
AR_386295,Parque Infantil,82,Barrio_94,9,Distrito_3,EN MANTENIMIENTO,447061.66344460705,4476513.314943439,ETRS89,40.57729625811533,-3.5566816896920406,AVENIDA,Calle_28,42,28010.0,Parque_67,,2024-03-07,,,Infantiles,,21.0
AR_482041,Parque Infantil,69,Barrio_55,10,Distrito_16,EN MANTENIMIENTO,440591.72092435556,4473265.443853327,ETRS89,40.63829356632031,-3.5039377081607546,CALLE,Calle_91,143,28033.0,Parque_100,,2023-06-03,,,Mayores,,33.0
AR_85196,Parque Infantil,15,Barrio_12,6,Distrito_20,OPERATIVO,416120.250382188,4471892.986404381,ETRS89,40.53433418951287,-3.568744840879359,AVENIDA,Calle_2,28,28027.0,Parque_9,,2023-11-08,,,Mayores,,33.0
AR_991021,Parque Infantil,25,Barrio_84,21,Distrito_10,EN MANTENIMIENTO,418438.75112850906,4474678.41686285,ETRS89,40.87741518698691,-3.573669835009274,CALLE,Calle_76,128,28042.0,Parque_74,,2024-06-01,,,Deportivas,,11.0
AR_960191,Parque Infantil,19,Barrio_95,10,Distrito_15,OPERATIVO,417513.62257435505,4475901.664756661,ETRS89,40.2846486185654,-3.5150430430258814,AVENIDA,Calle_65,36,28041.0,Parque_24,,2023-02-16,,,Deportivas,,15.0
AR_225091,Espacio para Mayores,70,Barrio_51,13,Distrito_19,OPERATIVO,429404.7980290872,4479766.658427165,ETRS89,40.230443750732924,-3.5609256690772106,CALLE,Calle_68,101,28028.0,Parque_98,,2023-05-24,,,Deportivas,,34.0
AR_249095,Zona Deportiva,64,Barrio_8,21,Distrito_8,EN MANTENIMIENTO,418269.53723657684,4473260.539787923,ETRS89,40.84464388349435,-3.548919969759235,AVENIDA,Calle_73,134,28031.0,Parque_64,,2024-07-18,,,Deportivas,,39.0
AR_815603,Zona Deportiva,48,Barrio_73,6,Distrito_15,EN MANTENIMIENTO,402521.47809701494,4461247.970671969,ETRS89,40.17861243923978,-3.5376957519012886,CALLE,Calle_90,20,28026.0,Parque_33,,2024-09-13,,,Deportivas,,28.0
AR_700740,Parque Infantil,63,Barrio_51,19,Distrito_15,EN MANTENIMIENTO,438701.325188039,4472641.126540819,ETRS89,40.92773303989047,-3.5309029110078156,AVENIDA,Calle_1,40,28005.0,Parque_69,,2022-12-19,,,Mayores,,39.0
AR_704679,Parque Infantil,40,Barrio_28,21,Distrito_7,EN MANTENIMIENTO,436755.4309202649,4461864.181577304,ETRS89,40.082994910669065,-3.5886115798799696,CALLE,Calle_76,85,28018.0,Parque_47,,2024-01-30,,,Infantiles,,34.0
AR_744231,Espacio para Mayores,73,Barrio_25,9,Distrito_20,EN MANTENIMIENTO,414633.6123852389,4465821.928237012,ETRS89,40.50576942664501,-3.5184354827465256,AVENIDA,Calle_84,102,28049.0,Parque_90,,2022-12-16,,,Infantiles,,42.0
AR_343825,Espacio para Mayores,71,Barrio_6,20,Distrito_18,EN MANTENIMIENTO,441202.91630550724,4468577.470273175,ETRS89,40.76313759904475,-3.5426142341443954,AVENIDA,Calle_91,136,28007.0,Parque_2,,2024-10-04,,,Mayores,,37.0
AR_186779,Parque Infantil,80,Barrio_80,13,Distrito_12,OPERATIVO,420532.9969203143,4472976.646917666,ETRS89,40.92011175610643,-3.5564234289997056,CALLE,Calle_32,114,28043.0,Parque_89,,2024-03-12,,,Mayores,,10.0
AR_541958,Espacio para Mayores,96,Barrio_30,9,Distrito_2,EN MANTENIMIENTO,446277.6357416175,4474942.245360905,ETRS89,40.280832164373166,-3.5893866332811686,AVENIDA,Calle_59,46,28002.0,Parque_14,,2023-02-14,,,Mayores,,26.0
AR_260127,Parque Infantil,76,Barrio_70,3,Distrito_10,OPERATIVO,428924.3848802801,4473858.443979792,ETRS89,40.28942495718838,-3.516570929705575,AVENIDA,Calle_16,99,28050.0,Parque_57,,2023-07-29,,,Mayores,,33.0
AR_591710,Espacio para Mayores,6,Barrio_6,9,Distrito_13,EN MANTENIMIENTO,449750.0825382037,4468111.491393994,ETRS89,40.4272668104578,-3.5568523765869138,AVENIDA,Calle_34,46,28035.0,Parque_36,,2024-04-01,,,Mayores,,45.0
AR_725668,Espacio para Mayores,14,Barrio_32,16,Distrito_15,OPERATIVO,422999.4045305041,4466279.020132612,ETRS89,40.96418594704033,-3.5588708494132373,AVENIDA,Calle_39,97,28007.0,Parque_71,,2024-03-21,,,Infantiles,,16.0
AR_618802,Zona Deportiva,94,Barrio_74,21,Distrito_10,EN MANTENIMIENTO,433206.68311181024,4476718.0459072795,ETRS89,40.251845664621214,-3.594638661755587,CALLE,Calle_51,87,28001.0,Parque_6,,2023-12-11,,,Infantiles,,48.0
AR_917018,Parque Infantil,70,Barrio_12,20,Distrito_18,EN MANTENIMIENTO,401176.33972381824,4461337.818952124,ETRS89,40.93142728590391,-3.558228003750021,AVENIDA,Calle_5,85,28050.0,Parque_97,,2023-08-02,,,Infantiles,,30.0
AR_240638,Parque Infantil,81,Barrio_96,18,Distrito_5,OPERATIVO,431245.2643183943,4468141.106512898,ETRS89,40.5041948762239,-3.5009227785327277,AVENIDA,Calle_89,120,28019.0,Parque_83,,2024-07-07,,,Infantiles,,9.0
AR_766323,Parque Infantil,13,Barrio_47,10,Distrito_14,OPERATIVO,444504.3193786798,4475600.128174348,ETRS89,40.76048293213101,-3.5729323071091152,CALLE,Calle_55,44,28013.0,Parque_60,,2023-07-15,,,Infantiles,,28.0
AR_832669,Zona Deportiva,35,Barrio_20,14,Distrito_10,EN MANTENIMIENTO,449091.5426791203,4460993.015237455,ETRS89,40.62867980043197,-3.588774855894396,CALLE,Calle_22,51,28006.0,Parque_2,,2023-09-12,,,Deportivas,,37.0
AR_676438,Zona Deportiva,15,Barrio_56,1,Distrito_12,EN MANTENIMIENTO,404907.42223873903,4464462.868679689,ETRS89,40.7080786180574,-3.5061026896764167,AVENIDA,Calle_7,88,28050.0,Parque_90,,2023-10-26,,,Infantiles,,17.0
AR_588407,Espacio para Mayores,98,Barrio_85,2,Distrito_5,EN MANTENIMIENTO,401538.7728433168,4463491.425128845,ETRS89,40.28491210806869,-3.5559996444582573,CALLE,Calle_2,42,28007.0,Parque_76,,2023-11-09,,,Deportivas,,35.0
AR_376986,Parque Infantil,31,Barrio_96,8,Distrito_12,OPERATIVO,438925.9987737168,4475600.0297181,ETRS89,40.252812118798985,-3.5535065787432045,AVENIDA,Calle_95,100,28037.0,Parque_8,,2024-02-03,,,Infantiles,,29.0
AR_35555,Zona Deportiva,82,Barrio_81,20,Distrito_21,OPERATIVO,448882.1371746156,4461184.73535462,ETRS89,40.377601037681345,-3.5652345883687926,CALLE,Calle_20,28,28026.0,Parque_51,,2024-09-25,,,Mayores,,42.0
AR_431338,Zona Deportiva,23,Barrio_12,9,Distrito_12,EN MANTENIMIENTO,441103.87774678983,4460072.033972041,ETRS89,40.149687674067735,-3.516367029479136,AVENIDA,Calle_47,100,28012.0,Parque_21,,2023-01-14,,,Infantiles,,13.0
AR_669037,Zona Deportiva,72,Barrio_2,18,Distrito_15,OPERATIVO,415091.92922062543,4474421.582482268,ETRS89,40.031504983742735,-3.5478496735522698,CALLE,Calle_32,53,28008.0,Parque_4,,2023-12-29,,,Mayores,,47.0
AR_627646,Espacio para Mayores,37,Barrio_74,18,Distrito_4,OPERATIVO,435166.8045914039,4464401.48147067,ETRS89,40.17105305915749,-3.5504843044876804,CALLE,Calle_44,145,28007.0,Parque_73,,2024-07-01,,,Infantiles,,22.0
AR_171593,Espacio para Mayores,60,Barrio_97,1,Distrito_17,OPERATIVO,404175.66576437396,4474964.358841893,ETRS89,40.997969584523986,-3.557069447076475,AVENIDA,Calle_100,138,28023.0,Parque_13,,2023-07-02,,,Infantiles,,11.0
AR_647305,Parque Infantil,58,Barrio_5,15,Distrito_17,EN MANTENIMIENTO,442464.6358245583,4478914.930608253,ETRS89,40.47314619572097,-3.5724774702238054,AVENIDA,Calle_60,125,28031.0,Parque_20,,2023-05-22,,,Infantiles,,49.0
AR_192568,Parque Infantil,77,Barrio_67,2,Distrito_12,OPERATIVO,411042.39376180526,4460205.400875778,ETRS89,40.76829874080882,-3.5609687044443277,CALLE,Calle_96,137,28025.0,Parque_58,,2024-09-10,,,Mayores,,35.0
AR_220619,Espacio para Mayores,17,Barrio_16,5,Distrito_1,EN MANTENIMIENTO,405635.487828104,4460812.347383485,ETRS89,40.37237386152691,-3.511266153343682,CALLE,Calle_68,43,28034.0,Parque_51,,2024-07-07,,,Mayores,,46.0
AR_880375,Zona Deportiva,37,Barrio_4,21,Distrito_20,OPERATIVO,420429.4283231224,4472138.385190181,ETRS89,40.30710086537731,-3.5540976219119362,CALLE,Calle_54,142,28036.0,Parque_15,,2023-10-05,,,Deportivas,,39.0
AR_80056,Parque Infantil,74,Barrio_39,5,Distrito_18,OPERATIVO,408844.88180789683,4463451.936967243,ETRS89,40.84863909391818,-3.534051890513772,CALLE,Calle_49,96,28035.0,Parque_54,,2023-06-29,,,Deportivas,,8.0
AR_655193,Espacio para Mayores,18,Barrio_53,20,Distrito_2,OPERATIVO,449298.57441393705,4470098.012284259,ETRS89,40.6445184506837,-3.529469471379457,CALLE,Calle_87,15,28007.0,Parque_31,,2024-07-15,,,Infantiles,,20.0
AR_800251,Zona Deportiva,7,Barrio_59,19,Distrito_11,EN MANTENIMIENTO,409385.6808988869,4476847.220560329,ETRS89,40.31897407469949,-3.5755793912506046,CALLE,Calle_4,132,28001.0,Parque_86,,2023-09-16,,,Infantiles,,47.0
AR_70730,Espacio para Mayores,80,Barrio_40,21,Distrito_15,OPERATIVO,443242.65013199224,4472971.882114738,ETRS89,40.145473965460404,-3.5001333199394766,AVENIDA,Calle_72,125,28036.0,Parque_21,,2023-09-30,,,Deportivas,,32.0
AR_122817,Zona Deportiva,19,Barrio_21,1,Distrito_2,EN MANTENIMIENTO,409876.2740492716,4467624.909421215,ETRS89,40.59345257848879,-3.5760585752864396,AVENIDA,Calle_60,81,28005.0,Parque_83,,2024-04-29,,,Deportivas,,18.0
AR_73431,Espacio para Mayores,79,Barrio_48,11,Distrito_15,EN MANTENIMIENTO,438091.1229679764,4473764.7210528795,ETRS89,40.697096991466644,-3.5380500819545104,AVENIDA,Calle_52,110,28018.0,Parque_93,,2023-10-13,,,Infantiles,,36.0
AR_279579,Zona Deportiva,82,Barrio_20,6,Distrito_5,OPERATIVO,401985.7348765325,4465713.034526521,ETRS89,40.75836883377696,-3.572883106396321,CALLE,Calle_95,59,28025.0,Parque_22,,2023-07-04,,,Infantiles,,22.0
AR_371825,Parque Infantil,98,Barrio_15,9,Distrito_21,OPERATIVO,430393.223387787,4470883.334356389,ETRS89,40.56890021528323,-3.5276482101049176,AVENIDA,Calle_49,78,28002.0,Parque_82,,2022-12-02,,,Mayores,,46.0
AR_527751,Espacio para Mayores,86,Barrio_45,7,Distrito_12,EN MANTENIMIENTO,403103.4994447093,4461583.307355015,ETRS89,40.57361687206559,-3.5962983383581575,CALLE,Calle_99,79,28023.0,Parque_46,,2023-10-03,,,Deportivas,,14.0
AR_582391,Espacio para Mayores,13,Barrio_33,18,Distrito_9,EN MANTENIMIENTO,425835.09856802307,4478143.347938654,ETRS89,40.392848605919184,-3.587149456907829,CALLE,Calle_80,133,28033.0,Parque_20,,2024-07-19,,,Mayores,,48.0
AR_714242,Zona Deportiva,70,Barrio_67,1,Distrito_15,EN MANTENIMIENTO,403186.1821960043,4472567.116614742,ETRS89,40.19203528811739,-3.594059988729072,AVENIDA,Calle_68,32,28014.0,Parque_77,,2023-08-09,,,Mayores,,25.0
AR_423780,Espacio para Mayores,99,Barrio_60,13,Distrito_17,OPERATIVO,429048.30104570516,4460279.549618094,ETRS89,40.109379934177106,-3.594186903200626,AVENIDA,Calle_69,116,28005.0,Parque_61,,2023-08-04,,,Deportivas,,23.0
AR_294715,Espacio para Mayores,53,Barrio_79,10,Distrito_17,EN MANTENIMIENTO,402840.005412144,4469460.921638991,ETRS89,40.276407055345594,-3.5917784117915454,AVENIDA,Calle_24,67,28033.0,Parque_74,,2022-12-29,,,Deportivas,,29.0
AR_426048,Zona Deportiva,72,Barrio_20,19,Distrito_9,OPERATIVO,407493.7743167016,4469909.995708608,ETRS89,40.325866565541304,-3.5884810909220697,AVENIDA,Calle_13,105,28029.0,Parque_94,,2024-08-20,,,Deportivas,,15.0
AR_769788,Espacio para Mayores,7,Barrio_77,19,Distrito_3,EN MANTENIMIENTO,448863.1736167474,4474276.258537849,ETRS89,40.512633679334215,-3.569870344946633,AVENIDA,Calle_48,130,28023.0,Parque_9,,2023-08-17,,,Mayores,,9.0
AR_631658,Parque Infantil,61,Barrio_77,4,Distrito_14,OPERATIVO,445819.10275669297,4467258.787595335,ETRS89,40.886381030076386,-3.5038177059571534,AVENIDA,Calle_82,15,28031.0,Parque_65,,2023-07-17,,,Mayores,,22.0
AR_332617,Zona Deportiva,67,Barrio_16,4,Distrito_17,EN MANTENIMIENTO,445043.0881934692,4479523.816772182,ETRS89,40.812528842098956,-3.5606788198075354,CALLE,Calle_64,69,28033.0,Parque_70,,2024-03-14,,,Infantiles,,38.0
AR_459737,Parque Infantil,92,Barrio_1,11,Distrito_14,EN MANTENIMIENTO,447534.76666692446,4470537.343579426,ETRS89,40.61918055603767,-3.5772828974691637,AVENIDA,Calle_79,79,28022.0,Parque_61,,2024-04-26,,,Mayores,,32.0
AR_842698,Parque Infantil,52,Barrio_94,13,Distrito_21,EN MANTENIMIENTO,412646.53286527016,4460836.598955212,ETRS89,40.43414174759538,-3.5235561443951684,AVENIDA,Calle_7,85,28027.0,Parque_92,,2024-05-01,,,Infantiles,,50.0
AR_297517,Espacio para Mayores,43,Barrio_62,17,Distrito_20,OPERATIVO,412231.2804931402,4477098.090580533,ETRS89,40.88620088996149,-3.593357765318488,CALLE,Calle_83,63,28033.0,Parque_22,,2023-07-12,,,Deportivas,,26.0
AR_157457,Zona Deportiva,89,Barrio_30,4,Distrito_15,EN MANTENIMIENTO,407138.34319014987,4472094.641513635,ETRS89,40.08513064769856,-3.51618277101158,CALLE,Calle_94,139,28011.0,Parque_17,,2023-04-21,,,Deportivas,,12.0
AR_961612,Parque Infantil,4,Barrio_100,10,Distrito_9,EN MANTENIMIENTO,432892.98753958324,4477846.0427148305,ETRS89,40.70434998448543,-3.55694321669922,AVENIDA,Calle_84,15,28039.0,Parque_87,,2022-11-27,,,Infantiles,,49.0
AR_592865,Parque Infantil,71,Barrio_83,5,Distrito_16,EN MANTENIMIENTO,413255.06701123476,4463452.763929477,ETRS89,40.321477828147486,-3.516550940403102,CALLE,Calle_73,41,28012.0,Parque_55,,2022-12-08,,,Infantiles,,40.0
AR_868650,Parque Infantil,43,Barrio_13,17,Distrito_5,OPERATIVO,442992.1624185375,4475363.160626065,ETRS89,40.097738872387595,-3.525295217694207,CALLE,Calle_41,93,28016.0,Parque_25,,2023-11-01,,,Deportivas,,21.0
AR_46168,Parque Infantil,1,Barrio_44,12,Distrito_5,OPERATIVO,423318.9635121656,4478717.468791134,ETRS89,40.26230247299699,-3.5156581830629086,AVENIDA,Calle_55,77,28005.0,Parque_67,,2024-04-22,,,Infantiles,,26.0
AR_830359,Espacio para Mayores,19,Barrio_76,21,Distrito_10,OPERATIVO,440139.60661033925,4461962.832277185,ETRS89,40.14241302197163,-3.5678923726016167,AVENIDA,Calle_4,76,28044.0,Parque_58,,2024-03-12,,,Mayores,,18.0
AR_97357,Parque Infantil,19,Barrio_9,13,Distrito_16,EN MANTENIMIENTO,416075.98268856615,4478814.038377786,ETRS89,40.7938197048654,-3.5050160346781016,CALLE,Calle_90,142,28045.0,Parque_57,,2024-06-02,,,Mayores,,24.0
AR_659440,Zona Deportiva,67,Barrio_14,15,Distrito_13,EN MANTENIMIENTO,420799.8526748232,4462818.752730195,ETRS89,40.528168611239,-3.573009313576768,CALLE,Calle_73,99,28024.0,Parque_24,,2024-04-01,,,Deportivas,,21.0
